Sku_Code,Item_Number,Item_Name,Sales_Price,Product_Group,Business_Area,Dns,Item,Color_Code,Size,Procurement_Group,Color_Name,Color_Code,Heel_Type,Occasion,Shoe_Type,Description
118-10001-60-6,118-10001-155,118-10001 LH-60-LIGHTGREEN_6_A,1995,US,OTR,118,10001,60,6,3N9,LIGHTGREEN,LH,N/A,Womens Bags,backpack,Tropical Teal
118-10001-60-7,118-10001-156,118-10001 LH-60-LIGHTGREEN_7_A,1995,US,OTR,118,10001,60,7,3N9,LIGHTGREEN,LH,N/A,Womens Bags,backpack,Tropical Teal
118-10001-60-8,118-10001-157,118-10001 LH-60-LIGHTGREEN_8_A,1995,US,OTR,118,10001,60,8,3N9,LIGHTGREEN,LH,N/A,Womens Bags,backpack,Tropical Teal
118-10001-60-9,118-10001-158,118-10001 LH-60-LIGHTGREEN_9_A,1995,US,OTR,118,10001,60,9,3N9,LIGHTGREEN,LH,N/A,Womens Bags,backpack,Tropical Teal
118-10001-24-4,118-10001-159,118-10001 P-24-PINK_4_A,1995,US,OTR,118,10001,24,4,6X0,PINK,P,N/A,Womens Bags,backpack,Candy Pink
118-10001-24-5,118-10001-160,118-10001 P-24-PINK_5_A,1995,US,OTR,118,10001,24,5,6X0,PINK,P,N/A,Womens Bags,backpack,Candy Pink
118-10001-24-6,118-10001-161,118-10001 P-24-PINK_6_A,1995,US,OTR,118,10001,24,6,6X0,PINK,P,N/A,Womens Bags,backpack,Candy Pink
118-10001-24-7,118-10001-162,118-10001 P-24-PINK_7_A,1995,US,OTR,118,10001,24,7,6X0,PINK,P,N/A,Womens Bags,backpack,Candy Pink
118-10001-24-8,118-10001-163,118-10001 P-24-PINK_8_A,1995,US,OTR,118,10001,24,8,6X0,PINK,P,N/A,Womens Bags,backpack,Candy Pink
118-10001-24-9,118-10001-164,118-10001 P-24-PINK_9_A,1995,US,OTR,118,10001,24,9,6X0,PINK,P,N/A,Womens Bags,backpack,Candy Pink
118-10001-62-10,118-10001-165,118-10001 KHK-62-KHAKI_10_F,1995,US,OTR,118,10001,62,10,260,KHAKI,KHK,N/A,Womens Bags,backpack,Khaki
118-10001-62-7,118-10001-166,118-10001 KHK-62-KHAKI_7_F,1995,US,OTR,118,10001,62,7,260,KHAKI,KHK,N/A,Womens Bags,backpack,Khaki
118-10001-16-10,118-10001-167,118-10001 A-16-WHITE_10_A,1995,US,OTR,118,10001,16,10,100,WHITE,A,N/A,Womens Bags,backpack,White
118-10001-16-11,118-10001-168,118-10001 A-16-WHITE_11_A,1995,US,OTR,118,10001,16,11,100,WHITE,A,N/A,Womens Bags,backpack,White
118-10001-16-12,118-10001-169,118-10001 A-16-WHITE_12_A,1995,US,OTR,118,10001,16,12,100,WHITE,A,N/A,Womens Bags,backpack,White
118-10001-16-13,118-10001-170,118-10001 A-16-WHITE_13_A,1995,US,OTR,118,10001,16,13,100,WHITE,A,N/A,Womens Bags,backpack,White
118-10001-16-4,118-10001-171,118-10001 A-16-WHITE_4_A,1995,US,OTR,118,10001,16,4,100,WHITE,A,N/A,Womens Bags,backpack,White
118-10001-16-5,118-10001-172,118-10001 A-16-WHITE_5_A,1995,US,OTR,118,10001,16,5,100,WHITE,A,N/A,Womens Bags,backpack,White
118-10001-16-6,118-10001-173,118-10001 A-16-WHITE_6_A,1995,US,OTR,118,10001,16,6,100,WHITE,A,N/A,Womens Bags,backpack,White
118-10001-16-7,118-10001-174,118-10001 A-16-WHITE_7_A,1995,US,OTR,118,10001,16,7,100,WHITE,A,N/A,Womens Bags,backpack,White
118-10001-16-8,118-10001-175,118-10001 A-16-WHITE_8_A,1995,US,OTR,118,10001,16,8,100,WHITE,A,N/A,Womens Bags,backpack,White
118-10001-16-9,118-10001-176,118-10001 A-16-WHITE_9_A,1995,US,OTR,118,10001,16,9,100,WHITE,A,N/A,Womens Bags,backpack,White
118-10001-44-10,118-10001-177,118-10001 EE-44-MARON_10_A,1995,US,OTR,118,10001,44,10,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10001-44-11,118-10001-178,118-10001 EE-44-MARON_11_A,1995,US,OTR,118,10001,44,11,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10001-44-12,118-10001-179,118-10001 EE-44-MARON_12_A,1995,US,OTR,118,10001,44,12,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10001-44-13,118-10001-180,118-10001 EE-44-MARON_13_A,1995,US,OTR,118,10001,44,13,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10001-44-14,118-10001-181,118-10001 EE-44-MARON_14_A,1995,US,OTR,118,10001,44,14,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10001-44-15,118-10001-182,118-10001 EE-44-MARON_15_A,1995,US,OTR,118,10001,44,15,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10001-44-16,118-10001-183,118-10001 EE-44-MARON_16_A,1995,US,OTR,118,10001,44,16,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10001-44-17,118-10001-184,118-10001 EE-44-MARON_17_A,1995,US,OTR,118,10001,44,17,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10001-44-4,118-10001-185,118-10001 EE-44-MARON_4_A,1995,US,OTR,118,10001,44,4,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10001-44-5,118-10001-186,118-10001 EE-44-MARON_5_A,1995,US,OTR,118,10001,44,5,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10001-44-6,118-10001-187,118-10001 EE-44-MARON_6_A,1995,US,OTR,118,10001,44,6,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10001-44-7,118-10001-188,118-10001 EE-44-MARON_7_A,1995,US,OTR,118,10001,44,7,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10001-44-8,118-10001-189,118-10001 EE-44-MARON_8_A,1995,US,OTR,118,10001,44,8,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10001-44-9,118-10001-190,118-10001 EE-44-MARON_9_A,1995,US,OTR,118,10001,44,9,6D1,MARON,EE,N/A,Womens Bags,backpack,Pomegranate
118-10002-17-11,118-10002,118-10002,1495,US,OTR,118,10002,17,11,NA,BLUE/NAVY,DN,NULL,NULL,NULL,NA
118-10002-17-11,118-10002-001,118-10002 DN-17-BLUE/NAVY_11_A,1495,US,OTR,118,10002,17,11,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-10002-17-5,118-10002-002,118-10002 DN-17-BLUE/NAVY_5_A,1495,US,OTR,118,10002,17,5,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-10002-17-7,118-10002-003,118-10002 DN-17-BLUE/NAVY_7_A,1495,US,OTR,118,10002,17,7,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-10002-17-9,118-10002-004,118-10002 DN-17-BLUE/NAVY_9_A,1495,US,OTR,118,10002,17,9,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-10002-17-11,118-10002-005,118-10002 DN-17-BLUE/NAVY_11_B,1495,US,OTR,118,10002,17,11,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-10002-17-13,118-10002-006,118-10002 DN-17-BLUE/NAVY_13_A,1495,US,OTR,118,10002,17,13,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-10002-11-4,118-10002-007,118-10002 C-11-BLACK_4_A,1495,US,OTR,118,10002,11,4,1,BLACK,C,NULL,NULL,NULL,Black
118-10002-11-5,118-10002-008,118-10002 C-11-BLACK_5_A,1495,US,OTR,118,10002,11,5,1,BLACK,C,NULL,NULL,NULL,Black
118-10002-11-7,118-10002-009,118-10002 C-11-BLACK_7_A,1495,US,OTR,118,10002,11,7,1,BLACK,C,NULL,NULL,NULL,Black
118-10002-11-9,118-10002-010,118-10002 C-11-BLACK_9_A,1495,US,OTR,118,10002,11,9,1,BLACK,C,NULL,NULL,NULL,Black
118-10002-11-11,118-10002-011,118-10002 C-11-BLACK_11_A,1495,US,OTR,118,10002,11,11,1,BLACK,C,NULL,NULL,NULL,Black
118-10002-11-13,118-10002-012,118-10002 C-11-BLACK_13_A,1495,US,OTR,118,10002,11,13,1,BLACK,C,NULL,NULL,NULL,Black
118-10002-62-4,118-10002-013,118-10002 KHK-62-KHAKI_4_A,1495,US,OTR,118,10002,62,4,260,KHAKI,KHK,NULL,NULL,NULL,Khaki
118-10002-62-5,118-10002-014,118-10002 KHK-62-KHAKI_5_A,1495,US,OTR,118,10002,62,5,260,KHAKI,KHK,NULL,NULL,NULL,Khaki
118-10002-62-7,118-10002-015,118-10002 KHK-62-KHAKI_7_A,1495,US,OTR,118,10002,62,7,260,KHAKI,KHK,NULL,NULL,NULL,Khaki
118-10002-62-9,118-10002-016,118-10002 KHK-62-KHAKI_9_A,1495,US,OTR,118,10002,62,9,260,KHAKI,KHK,NULL,NULL,NULL,Khaki
118-10002-62-11,118-10002-017,118-10002 KHK-62-KHAKI_11_A,1495,US,OTR,118,10002,62,11,260,KHAKI,KHK,NULL,NULL,NULL,Khaki
118-10002-62-13,118-10002-018,118-10002 KHK-62-KHAKI_13_A,1495,US,OTR,118,10002,62,13,260,KHAKI,KHK,NULL,NULL,NULL,Khaki
118-10002-32-4,118-10002-019,118-10002 LD-32-LIGHT BLUE_4_A,1495,US,OTR,118,10002,32,4,450,LIGHT BLUE,LD,NULL,NULL,NULL,Light Blue
118-10002-32-5,118-10002-020,118-10002 LD-32-LIGHT BLUE_5_A,1495,US,OTR,118,10002,32,5,450,LIGHT BLUE,LD,NULL,NULL,NULL,Light Blue
118-10002-32-7,118-10002-021,118-10002 LD-32-LIGHT BLUE_7_A,1495,US,OTR,118,10002,32,7,450,LIGHT BLUE,LD,NULL,NULL,NULL,Light Blue
118-10002-32-9,118-10002-022,118-10002 LD-32-LIGHT BLUE_9_A,1495,US,OTR,118,10002,32,9,450,LIGHT BLUE,LD,NULL,NULL,NULL,Light Blue
118-10002-32-11,118-10002-023,118-10002 LD-32-LIGHT BLUE_11_,1495,US,OTR,118,10002,32,11,450,LIGHT BLUE,LD,NULL,NULL,NULL,Light Blue
118-10002-32-13,118-10002-024,118-10002 LD-32-LIGHT BLUE_13_,1495,US,OTR,118,10002,32,13,450,LIGHT BLUE,LD,NULL,NULL,NULL,Light Blue
118-10002-18-4,118-10002-025,118-10002 E-18-RED_4_A,1495,US,OTR,118,10002,18,4,610,RED,E,NULL,NULL,NULL,Red
118-10002-18-5,118-10002-026,118-10002 E-18-RED_5_A,1495,US,OTR,118,10002,18,5,610,RED,E,NULL,NULL,NULL,Red
118-10002-18-7,118-10002-027,118-10002 E-18-RED_7_A,1495,US,OTR,118,10002,18,7,610,RED,E,NULL,NULL,NULL,Red
118-10002-18-9,118-10002-028,118-10002 E-18-RED_9_A,1495,US,OTR,118,10002,18,9,610,RED,E,NULL,NULL,NULL,Red
118-10002-18-11,118-10002-029,118-10002 E-18-RED_11_A,1495,US,OTR,118,10002,18,11,610,RED,E,NULL,NULL,NULL,Red
118-10002-18-13,118-10002-030,118-10002 E-18-RED_13_A,1495,US,OTR,118,10002,18,13,610,RED,E,NULL,NULL,NULL,Red
118-10002-33-4,118-10002-031,118-10002 Y-33-YELLOW_4_A,1495,US,OTR,118,10002,33,4,730,YELLOW,Y,NULL,NULL,NULL,Yellow
118-10002-33-5,118-10002-032,118-10002 Y-33-YELLOW_5_A,1495,US,OTR,118,10002,33,5,730,YELLOW,Y,NULL,NULL,NULL,Yellow
118-10002-33-7,118-10002-033,118-10002 Y-33-YELLOW_7_A,1495,US,OTR,118,10002,33,7,730,YELLOW,Y,NULL,NULL,NULL,Yellow
118-10002-33-9,118-10002-034,118-10002 Y-33-YELLOW_9_A,1495,US,OTR,118,10002,33,9,730,YELLOW,Y,NULL,NULL,NULL,Yellow
118-10002-33-11,118-10002-035,118-10002 Y-33-YELLOW_11_A,1495,US,OTR,118,10002,33,11,730,YELLOW,Y,NULL,NULL,NULL,Yellow
118-10002-33-13,118-10002-036,118-10002 Y-33-YELLOW_13_A,1495,US,OTR,118,10002,33,13,730,YELLOW,Y,NULL,NULL,NULL,Yellow
118-10002-16-4,118-10002-037,118-10002 A-16-WHITE_4_A,1495,US,OTR,118,10002,16,4,101,WHITE,A,NULL,NULL,NULL,Pearl White
118-10002-16-5,118-10002-038,118-10002 A-16-WHITE_5_A,1495,US,OTR,118,10002,16,5,101,WHITE,A,NULL,NULL,NULL,Pearl White
118-10002-16-7,118-10002-039,118-10002 A-16-WHITE_7_A,1495,US,OTR,118,10002,16,7,101,WHITE,A,NULL,NULL,NULL,Pearl White
118-10002-16-9,118-10002-040,118-10002 A-16-WHITE_9_A,1495,US,OTR,118,10002,16,9,101,WHITE,A,NULL,NULL,NULL,Pearl White
118-10002-16-11,118-10002-041,118-10002 A-16-WHITE_11_A,1495,US,OTR,118,10002,16,11,101,WHITE,A,NULL,NULL,NULL,Pearl White
118-10002-16-13,118-10002-042,118-10002 A-16-WHITE_13_A,1495,US,OTR,118,10002,16,13,101,WHITE,A,NULL,NULL,NULL,Pearl White
118-10002-25-4,118-10002-043,118-10002 O-25-ORANGE_4_A,1495,US,OTR,118,10002,25,4,810,ORANGE,O,NULL,NULL,NULL,Orange
118-10002-25-5,118-10002-044,118-10002 O-25-ORANGE_5_A,1495,US,OTR,118,10002,25,5,810,ORANGE,O,NULL,NULL,NULL,Orange
118-10002-25-7,118-10002-045,118-10002 O-25-ORANGE_7_A,1495,US,OTR,118,10002,25,7,810,ORANGE,O,NULL,NULL,NULL,Orange
118-10002-25-9,118-10002-046,118-10002 O-25-ORANGE_9_A,1495,US,OTR,118,10002,25,9,810,ORANGE,O,NULL,NULL,NULL,Orange
118-10002-25-11,118-10002-047,118-10002 O-25-ORANGE_11_A,1495,US,OTR,118,10002,25,11,810,ORANGE,O,NULL,NULL,NULL,Orange
118-10002-25-13,118-10002-048,118-10002 O-25-ORANGE_13_A,1495,US,OTR,118,10002,25,13,810,ORANGE,O,NULL,NULL,NULL,Orange
118-10002-24-4,118-10002-049,118-10002 P-24-PINK_4_A,1495,US,OTR,118,10002,24,4,680,PINK,P,NULL,NULL,NULL,Pink
118-10002-24-5,118-10002-050,118-10002 P-24-PINK_5_A,1495,US,OTR,118,10002,24,5,680,PINK,P,NULL,NULL,NULL,Pink
118-10002-24-7,118-10002-051,118-10002 P-24-PINK_7_A,1495,US,OTR,118,10002,24,7,680,PINK,P,NULL,NULL,NULL,Pink
118-10002-24-9,118-10002-052,118-10002 P-24-PINK_9_A,1495,US,OTR,118,10002,24,9,680,PINK,P,NULL,NULL,NULL,Pink
118-10002-24-11,118-10002-053,118-10002 P-24-PINK_11_A,1495,US,OTR,118,10002,24,11,680,PINK,P,NULL,NULL,NULL,Pink
118-10002-24-13,118-10002-054,118-10002 P-24-PINK_13_A,1495,US,OTR,118,10002,24,13,680,PINK,P,NULL,NULL,NULL,Pink
118-10002-30-4,118-10002-055,118-10002 ALL-30-ASSORTED_4_A,1495,US,OTR,118,10002,30,4,330,ASSORTED,ALL,NULL,NULL,NULL,Sage
118-10002-30-5,118-10002-056,118-10002 ALL-30-ASSORTED_5_A,1495,US,OTR,118,10002,30,5,330,ASSORTED,ALL,NULL,NULL,NULL,Sage
118-10002-30-7,118-10002-057,118-10002 ALL-30-ASSORTED_7_A,1495,US,OTR,118,10002,30,7,330,ASSORTED,ALL,NULL,NULL,NULL,Sage
118-10002-30-9,118-10002-058,118-10002 ALL-30-ASSORTED_9_A,1495,US,OTR,118,10002,30,9,330,ASSORTED,ALL,NULL,NULL,NULL,Sage
118-10002-30-11,118-10002-059,118-10002 ALL-30-ASSORTED_11_A,1495,US,OTR,118,10002,30,11,330,ASSORTED,ALL,NULL,NULL,NULL,Sage
118-10002-30-13,118-10002-060,118-10002 ALL-30-ASSORTED_13_A,1495,US,OTR,118,10002,30,13,330,ASSORTED,ALL,NULL,NULL,NULL,Sage
118-10002-30-4,118-10002-061,118-10002 ALL-30-ASSORTED_4_B,1495,US,OTR,118,10002,30,4,740,ASSORTED,ALL,NULL,NULL,NULL,Butter
118-10002-30-5,118-10002-062,118-10002 ALL-30-ASSORTED_5_B,1495,US,OTR,118,10002,30,5,740,ASSORTED,ALL,NULL,NULL,NULL,Butter
118-10002-30-7,118-10002-063,118-10002 ALL-30-ASSORTED_7_B,1495,US,OTR,118,10002,30,7,740,ASSORTED,ALL,NULL,NULL,NULL,Butter
118-10002-30-9,118-10002-064,118-10002 ALL-30-ASSORTED_9_B,1495,US,OTR,118,10002,30,9,740,ASSORTED,ALL,NULL,NULL,NULL,Butter
118-10002-30-11,118-10002-065,118-10002 ALL-30-ASSORTED_11_B,1495,US,OTR,118,10002,30,11,740,ASSORTED,ALL,NULL,NULL,NULL,Butter
118-10002-30-13,118-10002-066,118-10002 ALL-30-ASSORTED_13_B,1495,US,OTR,118,10002,30,13,740,ASSORTED,ALL,NULL,NULL,NULL,Butter
118-10002-30-4,118-10002-067,118-10002 ALL-30-ASSORTED_4_C,1495,US,OTR,118,10002,30,4,430,ASSORTED,ALL,NULL,NULL,NULL,Sea Blue
118-10002-30-5,118-10002-068,118-10002 ALL-30-ASSORTED_5_C,1495,US,OTR,118,10002,30,5,430,ASSORTED,ALL,NULL,NULL,NULL,Sea Blue
118-10002-30-7,118-10002-069,118-10002 ALL-30-ASSORTED_7_C,1495,US,OTR,118,10002,30,7,430,ASSORTED,ALL,NULL,NULL,NULL,Sea Blue
118-10002-30-9,118-10002-070,118-10002 ALL-30-ASSORTED_9_C,1495,US,OTR,118,10002,30,9,430,ASSORTED,ALL,NULL,NULL,NULL,Sea Blue
118-10002-30-11,118-10002-071,118-10002 ALL-30-ASSORTED_11_C,1495,US,OTR,118,10002,30,11,430,ASSORTED,ALL,NULL,NULL,NULL,Sea Blue
118-10002-30-13,118-10002-072,118-10002 ALL-30-ASSORTED_13_C,1495,US,OTR,118,10002,30,13,430,ASSORTED,ALL,NULL,NULL,NULL,Sea Blue
118-10002-26-4,118-10002-073,118-10002 Q-26-PURPLE_4_A,1495,US,OTR,118,10002,26,4,510,PURPLE,Q,NULL,NULL,NULL,Purple
118-10002-26-5,118-10002-074,118-10002 Q-26-PURPLE_5_A,1495,US,OTR,118,10002,26,5,510,PURPLE,Q,NULL,NULL,NULL,Purple
118-10002-26-7,118-10002-075,118-10002 Q-26-PURPLE_7_A,1495,US,OTR,118,10002,26,7,510,PURPLE,Q,NULL,NULL,NULL,Purple
118-10002-26-9,118-10002-076,118-10002 Q-26-PURPLE_9_A,1495,US,OTR,118,10002,26,9,510,PURPLE,Q,NULL,NULL,NULL,Purple
118-10002-26-11,118-10002-077,118-10002 Q-26-PURPLE_11_A,1495,US,OTR,118,10002,26,11,510,PURPLE,Q,NULL,NULL,NULL,Purple
118-10002-26-13,118-10002-078,118-10002 Q-26-PURPLE_13_A,1495,US,OTR,118,10002,26,13,510,PURPLE,Q,NULL,NULL,NULL,Purple
118-10002-43-4,118-10002-079,118-10002 MB-43-MOKA/BROWN_4_A,1495,US,OTR,118,10002,43,4,200,MOKA/BROWN,MB,NULL,NULL,NULL,Chocolate
118-10002-43-5,118-10002-080,118-10002 MB-43-MOKA/BROWN_5_A,1495,US,OTR,118,10002,43,5,200,MOKA/BROWN,MB,NULL,NULL,NULL,Chocolate
118-10002-43-7,118-10002-081,118-10002 MB-43-MOKA/BROWN_7_A,1495,US,OTR,118,10002,43,7,200,MOKA/BROWN,MB,NULL,NULL,NULL,Chocolate
118-10002-43-9,118-10002-082,118-10002 MB-43-MOKA/BROWN_9_A,1495,US,OTR,118,10002,43,9,200,MOKA/BROWN,MB,NULL,NULL,NULL,Chocolate
118-10002-43-11,118-10002-083,118-10002 MB-43-MOKA/BROWN_11_,1495,US,OTR,118,10002,43,11,200,MOKA/BROWN,MB,NULL,NULL,NULL,Chocolate
118-10002-43-13,118-10002-084,118-10002 MB-43-MOKA/BROWN_13_,1495,US,OTR,118,10002,43,13,200,MOKA/BROWN,MB,NULL,NULL,NULL,Chocolate
118-10002-30-4,118-10002-085,118-10002 ALL-30-ASSORTED_4_D,1495,US,OTR,118,10002,30,4,670,ASSORTED,ALL,NULL,NULL,NULL,Fuchsia
118-10002-30-5,118-10002-086,118-10002 ALL-30-ASSORTED_5_D,1495,US,OTR,118,10002,30,5,670,ASSORTED,ALL,NULL,NULL,NULL,Fuchsia
118-10002-30-7,118-10002-087,118-10002 ALL-30-ASSORTED_7_D,1495,US,OTR,118,10002,30,7,670,ASSORTED,ALL,NULL,NULL,NULL,Fuchsia
118-10002-30-9,118-10002-088,118-10002 ALL-30-ASSORTED_9_D,1495,US,OTR,118,10002,30,9,670,ASSORTED,ALL,NULL,NULL,NULL,Fuchsia
118-10002-30-11,118-10002-089,118-10002 ALL-30-ASSORTED_11_D,1495,US,OTR,118,10002,30,11,670,ASSORTED,ALL,NULL,NULL,NULL,Fuchsia
118-10002-30-13,118-10002-090,118-10002 ALL-30-ASSORTED_13_D,1495,US,OTR,118,10002,30,13,670,ASSORTED,ALL,NULL,NULL,NULL,Fuchsia
118-10002-30-4,118-10002-091,118-10002 ALL-30-ASSORTED_4_E,1495,US,OTR,118,10002,30,4,320,ASSORTED,ALL,NULL,NULL,NULL,Lime
118-10002-30-5,118-10002-092,118-10002 ALL-30-ASSORTED_5_E,1495,US,OTR,118,10002,30,5,320,ASSORTED,ALL,NULL,NULL,NULL,Lime
118-10002-30-7,118-10002-093,118-10002 ALL-30-ASSORTED_7_E,1495,US,OTR,118,10002,30,7,320,ASSORTED,ALL,NULL,NULL,NULL,Lime
118-10002-30-9,118-10002-094,118-10002 ALL-30-ASSORTED_9_E,1495,US,OTR,118,10002,30,9,320,ASSORTED,ALL,NULL,NULL,NULL,Lime
118-10002-30-11,118-10002-095,118-10002 ALL-30-ASSORTED_11_E,1495,US,OTR,118,10002,30,11,320,ASSORTED,ALL,NULL,NULL,NULL,Lime
118-10002-30-13,118-10002-096,118-10002 ALL-30-ASSORTED_13_E,1495,US,OTR,118,10002,30,13,320,ASSORTED,ALL,NULL,NULL,NULL,Lime
118-10002-17-14,118-10002-097,118-10002 DN-17-BLUE/NAVY_14_A,1495,US,OTR,118,10002,17,14,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-10002-16-14,118-10002-098,118-10002 A-16-WHITE_14_A,1495,US,OTR,118,10002,16,14,101,WHITE,A,NULL,NULL,NULL,Pearl White
118-10002-12-14,118-10002-099,118-10002 B-12-BROWN_14_A,1495,US,OTR,118,10002,12,14,200,BROWN,B,NULL,NULL,NULL,Chocolate
118-10002-18-14,118-10002-100,118-10002 E-18-RED_14_A,1495,US,OTR,118,10002,18,14,610,RED,E,NULL,NULL,NULL,Red
118-10002-17-16,118-10002-101,118-10002 DN-17-BLUE/NAVY_16_A,1495,US,OTR,118,10002,17,16,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-10002-16-16,118-10002-102,118-10002 A-16-WHITE_16_A,1495,US,OTR,118,10002,16,16,101,WHITE,A,NULL,NULL,NULL,Pearl White
118-10002-12-16,118-10002-103,118-10002 B-12-BROWN_16_A,1495,US,OTR,118,10002,12,16,200,BROWN,B,NULL,NULL,NULL,Chocolate
118-10002-18-16,118-10002-104,118-10002 E-18-RED_16_A,1495,US,OTR,118,10002,18,16,610,RED,E,NULL,NULL,NULL,Red
118-10002-83-4,118-10002-105,118-10002 TURQ-83-TURQIUS_4_A,1495,US,OTR,118,10002,83,4,440,TURQIUS,TURQ,NULL,NULL,NULL,Turquoise
118-10002-83-5,118-10002-106,118-10002 TURQ-83-TURQIUS_5_A,1495,US,OTR,118,10002,83,5,440,TURQIUS,TURQ,NULL,NULL,NULL,Turquoise
118-10002-83-7,118-10002-107,118-10002 TURQ-83-TURQIUS_7_A,1495,US,OTR,118,10002,83,7,440,TURQIUS,TURQ,NULL,NULL,NULL,Turquoise
118-10002-83-9,118-10002-108,118-10002 TURQ-83-TURQIUS_9_A,1495,US,OTR,118,10002,83,9,440,TURQIUS,TURQ,NULL,NULL,NULL,Turquoise
118-10002-83-11,118-10002-109,118-10002 TURQ-83-TURQIUS_11_A,1495,US,OTR,118,10002,83,11,440,TURQIUS,TURQ,NULL,NULL,NULL,Turquoise
118-10002-83-13,118-10002-110,118-10002 TURQ-83-TURQIUS_13_A,1495,US,OTR,118,10002,83,13,440,TURQIUS,TURQ,NULL,NULL,NULL,Turquoise
118-10002-15-4,118-10002-111,118-10002 XXX-15-GOLD_4_A,1495,US,OTR,118,10002,15,4,710,GOLD,XXX,NULL,NULL,NULL,Gold
118-10002-15-5,118-10002-112,118-10002 XXX-15-GOLD_5_A,1495,US,OTR,118,10002,15,5,710,GOLD,XXX,NULL,NULL,NULL,Gold
118-10002-15-7,118-10002-113,118-10002 XXX-15-GOLD_7_A,1495,US,OTR,118,10002,15,7,710,GOLD,XXX,NULL,NULL,NULL,Gold
118-10002-15-9,118-10002-114,118-10002 XXX-15-GOLD_9_A,1495,US,OTR,118,10002,15,9,710,GOLD,XXX,NULL,NULL,NULL,Gold
118-10002-15-11,118-10002-115,118-10002 XXX-15-GOLD_11_A,1495,US,OTR,118,10002,15,11,710,GOLD,XXX,NULL,NULL,NULL,Gold
118-10002-15-13,118-10002-116,118-10002 XXX-15-GOLD_13_A,1495,US,OTR,118,10002,15,13,710,GOLD,XXX,NULL,NULL,NULL,Gold
118-10002-27-4,118-10002-117,118-10002 SS-27-SILVER_4_A,1495,US,OTR,118,10002,27,4,40,SILVER,SS,NULL,NULL,NULL,Silver
118-10002-27-5,118-10002-118,118-10002 SS-27-SILVER_5_A,1495,US,OTR,118,10002,27,5,40,SILVER,SS,NULL,NULL,NULL,Silver
118-10002-27-7,118-10002-119,118-10002 SS-27-SILVER_7_A,1495,US,OTR,118,10002,27,7,40,SILVER,SS,NULL,NULL,NULL,Silver
118-10002-27-9,118-10002-120,118-10002 SS-27-SILVER_9_A,1495,US,OTR,118,10002,27,9,40,SILVER,SS,NULL,NULL,NULL,Silver
118-10002-27-11,118-10002-121,118-10002 SS-27-SILVER_11_A,1495,US,OTR,118,10002,27,11,40,SILVER,SS,NULL,NULL,NULL,Silver
118-10002-27-13,118-10002-122,118-10002 SS-27-SILVER_13_A,1495,US,OTR,118,10002,27,13,40,SILVER,SS,NULL,NULL,NULL,Silver
118-10002-30-4,118-10002-123,118-10002 ALL-30-ASSORTED_4_F,1495,US,OTR,118,10002,30,4,309,ASSORTED,ALL,NULL,NULL,NULL,Army Green
118-10002-30-5,118-10002-124,118-10002 ALL-30-ASSORTED_5_F,1495,US,OTR,118,10002,30,5,309,ASSORTED,ALL,NULL,NULL,NULL,Army Green
118-10002-30-7,118-10002-125,118-10002 ALL-30-ASSORTED_7_F,1495,US,OTR,118,10002,30,7,309,ASSORTED,ALL,NULL,NULL,NULL,Army Green
118-10002-30-9,118-10002-126,118-10002 ALL-30-ASSORTED_9_F,1495,US,OTR,118,10002,30,9,309,ASSORTED,ALL,NULL,NULL,NULL,Army Green
118-10002-30-11,118-10002-127,118-10002 ALL-30-ASSORTED_11_F,1495,US,OTR,118,10002,30,11,309,ASSORTED,ALL,NULL,NULL,NULL,Army Green
118-10002-30-13,118-10002-128,118-10002 ALL-30-ASSORTED_13_F,1495,US,OTR,118,10002,30,13,309,ASSORTED,ALL,NULL,NULL,NULL,Army Green
118-10002-62-14,118-10002-129,118-10002 KHK-62-KHAKI_14_A,1495,US,OTR,118,10002,62,14,260,KHAKI,KHK,NULL,NULL,NULL,Khaki
118-10002-62-16,118-10002-130,118-10002 KHK-62-KHAKI_16_A,1495,US,OTR,118,10002,62,16,260,KHAKI,KHK,NULL,NULL,NULL,Khaki
